X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.381077020342374,47.581858736501097,3988,13581,1258456.66487,216085.57429,31054,13,48310,SW,39TH AVE SW AND SW GRAYSON ST,0, ,NONE,-122.381077021693,47.5818587364826
-122.302931833250881,47.585495711735874,3989,13381,1277764.65465,217033.90479,31546,13,52539,SE,23RD AVE S AND S PLUM ST,1, ,NONE,-122.302931834602,47.5854957117183
-122.304429437799797,47.664901859390696,3990,7352,1277948.78777,246000.2851,26059,13,15730,NE,22ND AVE NE AND NE 50TH ST,3, ,NONE,-122.304429439153,47.6649018593731
-122.278233885944331,47.560553668810307,3991,15442,1283687.82189,207822.11546,32612,13,59354,SE,44TH AVE S AND S ALASKA ST,0, ,NONE,-122.278233887294,47.5605536687931
-122.334521603481434,47.538853169953789,3992,46400,1269638.38136,200174.04147,286960,13,70469,GRDWM,1ST AVE S AND DUWAMISH RIVER TRL,0, ,NONE,-122.334521604831,47.5388531699359
-122.38328161157429,47.64201165670827,3993,9419,1258354.56593,238033.76734,27591,13,27126,MGNL-QA,21ST AVE W AND ELLIOTT BAY TRL,0, ,NONE,-122.383281612926,47.6420116566898
-122.308528073840293,47.643416936300923,3994,9373,1276788.81695,238184.09463,493059,13,31615,NE,SR520 EB MONTLAKE BV OFF RP AND SR520 EB,4, ,NONE,-122.308528075192,47.6434169362833
-122.335653612080804,47.673708651299989,3995,6415,1270319.04261,249360.71724,25475,13,13105,LKUN-NW,KIRKWOOD PL N AND EAST GREEN LAKE WAY N,2, ,NONE,-122.335653613434,47.6737086512821
-122.335492232148283,47.592399173595552,3996,12902,1269779.90226,219706.70453,547741,13,43302,GRDWM,S ROYAL BROUGHAM WAY AND EAST FRONTAGE RD S,1, ,CITY,-122.335492233499,47.5923991735776
-122.288634171892411,47.597941091234688,3997,12669,1281378.30048,221505.68386,35513,13,146531,CNTRL,S KING ST AND DEAD END 2,0, ,NONE,-122.288634173243,47.5979410912173
-122.403882294793775,47.566154734021559,3998,14953,1252712.54403,210472.52059,31752,13,53324,SW,56TH AVE SW AND HILLCREST AVE SW,0, ,NONE,-122.403882296144,47.5661547340028
-122.335534182739067,47.725026318870924,3999,2801,1270713.83301,268075.53479,35759,13,219306,NW,N 133RD ST AND DEAD END,0, ,NONE,-122.335534184093,47.725026318853
-122.288015800100965,47.527885990769356,4000,17902,1281047.83904,195953.71865,35335,13,80520,GRDWM,BEACON WR AVE S AND S THISTLE S ST,3, ,NONE,-122.28801580145,47.527885990752
-122.376119137933784,47.662932262989912,2001,7469,1260272.85226,245627.87499,25469,13,12853,BLRD,BALLARD BR OFF RP AND NW BALLARD WAY,1, ,NONE,-122.376119139286,47.6629322629715
-122.334296921583189,47.626642330040362,2002,10760,1270318.39467,232189.28579,29110,13,36656,LKUN,FAIRVIEW PL N AND DEAD END,0, ,NONE,-122.334296922935,47.6266423300224
-122.329343989378572,47.683253057762684,2003,5489,1271940.90066,252811.25394,24569,13,5707,NW,SUNNYSIDE AVE N AND N 75TH ST,0, ,NONE,-122.329343990732,47.6832530577448
-122.378376223826081,47.528325777861326,2004,17786,1258731.07921,196549.1703,34686,13,75129,SW,36TH AVE SW AND SW THISTLE ST,3, ,NONE,-122.378376225175,47.5283257778429
-122.379026746730105,47.550183815409092,2005,16192,1258730.52625,204523.83425,32821,13,61327,SW,37TH AVE SW AND SW JUNEAU ST,0, ,NONE,-122.37902674808,47.5501838153907
-122.393370845510546,47.545858597406706,2006,16510,1255156.96592,203017.94394,33843,13,68502,SW,MARSHALL AVE SW AND SW EDDY ST,0, ,NONE,-122.39337084686,47.5458585973881
-122.410951045221665,47.644984771600605,2007,9122,1251557.23088,239256.62404,27549,13,26513,MGNL-QA,42ND AVE W AND W ARMOUR ST,0, ,NONE,-122.410951046574,47.6449847715818
-122.277576653156856,47.711606329777375,2008,3448,1284884.04307,262908.17197,36773,13,228302,N,LAKESIDE AVE NE AND NE 113TH ST,0, ,NONE,-122.277576654511,47.7116063297601
-122.397279235612615,47.579266126041688,2009,13719,1254439.53053,215220.91355,30938,13,47340,SW,51ST AVE SW AND SW ADMIRAL WAY,2, ,NONE,-122.397279236963,47.579266126023
-122.299516262553936,47.543692524462827,2010,16786,1278316.91628,201772.25767,167568,13,72275,GRDWM,BEACON ER AVE S AND S WARSAW ST,2, ,NONE,-122.299516263904,47.5436925244453
-122.380267326218686,47.577439942165043,2011,13862,1258624.06071,214470.06069,31091,13,48352,SW,38TH AVE SW AND SW STEVENS ST,0, ,NONE,-122.380267327569,47.5774399421466
-122.321294263655773,47.567206643349678,2012,14967,1273104.94879,210451.01198,32283,13,57306,GRDWM,9TH AVE S AND S DAKOTA ST,0, ,NONE,-122.321294265006,47.5672066433319
-122.393020197491154,47.63812884846417,2013,9794,1255925.6305,236666.24426,27696,13,27719,MGNL-QA,28TH AVE W AND W BOSTON S ST,3, ,NONE,-122.393020198843,47.6381288484456
-122.371384189237318,47.518035433865776,2014,18492,1260383.13937,192761.76319,34960,13,76732,DLRD,30TH AVE SW AND SW CAMBRIDGE S ST,0, ,NONE,-122.371384190586,47.5180354338474
-122.334216048421865,47.551903257146066,2015,16108,1269806.6732,204931.87802,33040,13,63309,GRDWM,1ST AVE S AND S ORCAS ST,1, ,NONE,-122.334216049772,47.5519032571281
-122.278575134739654,47.532485870788598,2016,17615,1283411.32089,197587.35501,34499,13,73356,SE,RENTON AVE S AND S CHICAGO ST,2, ,NONE,-122.278575136089,47.5324858707713
-122.385682049673008,47.548472556940361,2017,16317,1257074.72951,203932.83392,32826,13,61332,SW,42ND AVE SW AND SW RAYMOND ST,0, ,NONE,-122.385682051023,47.5484725569218
-122.285050893919163,47.567923212793531,2018,14943,1282055.68902,210541.46292,32686,13,59704,SE,38TH AVE S AND S ANDOVER ST,3, ,NONE,-122.285050895269,47.5679232127762
-122.295621546384979,47.66514111962654,2019,7333,1280120.38739,246046.18206,25951,13,15328,NE,30TH AVE NE AND NE BLAKELEY N ST,3, ,NONE,-122.295621547738,47.6651411196091
-122.333023617417766,47.54332959336287,2020,16779,1270040.13983,201799.35987,34230,13,71520,GRDWM,OCCIDENTAL AVE S AND S RIVER ST,0, ,NONE,-122.333023618767,47.543329593345
-122.362186623431015,47.646648747635808,2021,9064,1263587.39051,239620.86801,27762,13,28106,MGNL-QA,4TH AVE W AND W BARRETT ST,0, ,NONE,-122.362186624783,47.6466487476175
-122.316685887982814,47.570734886345214,2022,14672,1274267.21695,211715.79073,32251,13,57123,GRDWM,HAHN PL S AND S COURT ST,0, ,NONE,-122.316685889333,47.5707348863275
-122.352412802544336,47.684023031096388,2023,5391,1266265.19941,253203.36658,24302,13,4541,NW,DAYTON AVE N AND N 76TH ST,0, ,NONE,-122.352412803898,47.6840230310783
-122.352601224475222,47.68766427915758,2024,5096,1266245.01637,254532.22777,24280,13,4519,NW,DAYTON AVE N AND N 81ST ST,0, ,NONE,-122.352601225829,47.6876642791394
-122.339105334884053,47.607828161530954,2025,12047,1268998.64555,225351.00611,29599,13,39330,DWNTN,1ST AVE AND UNION ST,2, ,CITY,-122.339105336235,47.607828161513
-122.315530032685217,47.614112907422076,2026,11686,1274857.22245,227530.14595,29749,13,40124,E,13TH AVE AND E PIKE ST,2, ,NONE,-122.315530034037,47.6141129074044
-122.331577833749989,47.734115721117512,2027,2411,1271751.94143,271371.43828,35908,13,220504,NW,CORLISS AVE N AND N 145TH ST,1, ,NONE,-122.331577835104,47.7341157210996
-122.378893168698013,47.662939102801971,2028,7462,1259589.4705,245644.08466,25182,13,11335,BLRD,BALLARD AVE NW AND NW BALLARD WAY,0, ,NONE,-122.378893170051,47.6629391027835
-122.326884372864384,47.612959090316664,2029,11743,1272049.04376,227163.49481,29885,13,40540,E,MINOR AVE AND UNION ST,0, ,NONE,-122.326884374216,47.6129590902988
-122.317717779059365,47.70219570783415,2030,3970,1274937.41343,259664.15635,37482,13,233115,N,ROOSEVELT WAY NE AND NE 102ND ST,1, ,NONE,-122.317717780413,47.7021957078164
-122.305793111070273,47.713915805116265,2031,3329,1277954.89132,263882.06791,36727,13,227541,N,22ND AVE NE AND NE 117TH ST,0, ,NONE,-122.305793112424,47.7139158050987
-122.396323675498166,47.63308591911418,2032,10212,1255074.01783,234843.65968,27748,13,27782,MGNL-QA,W EATON ST AND DEAD END,0, ,NONE,-122.39632367685,47.6330859190955
-122.376790589976764,47.562871101170913,2033,15200,1259375.44938,209139.69755,31927,13,54454,SW,SW OREGON ST AND DEAD END 2,0, ,NONE,-122.376790591327,47.5628711011525
-122.368597998982395,47.670893682497848,2034,6676,1262183.75249,248494.28907,25407,13,12530,BLRD,9TH AVE NW AND NW 58TH ST,0, ,NONE,-122.368598000335,47.6708936824795
-122.323684384088963,47.540513220156761,2035,16985,1272326.45484,200727.43053,34187,13,71118,GRDWM,CORSON AVE S AND EAST MARGINAL WAY S,1, ,CITY,-122.323684385438,47.540513220139
-122.362015773413773,47.570158604414999,2036,14669,1263075.30219,211724.59329,32023,13,55121,DLRD,DELRIDGE WAY SW AND SW CHARLESTOWN ST,1, ,NONE,-122.362015774764,47.5701586043968
-122.376214873770365,47.653993355147051,2037,8466,1260183.89943,242368.3962,26741,13,21704,MGNL-QA,15TH AVE W AND W EMERSON ST,1, ,NONE,-122.376214875123,47.6539933551286
-122.282753125963879,47.706431926773654,2038,3706,1283574.34298,261045.01549,36851,13,228733,N,NE 107TH ST AND DEAD END,0, ,NONE,-122.282753127318,47.7064319267564
-122.290537964914762,47.684857528985212,2039,5389,1281508.96467,253213.00831,24909,13,7528,NE,35TH AVE NE AND NE 77TH ST,2, ,NONE,-122.290537966268,47.6848575289678
-122.320892988199958,47.625049203267025,2040,10910,1273611.80754,231544.10282,28993,13,36305,E,BROADWAY E AND E ROY E ST,2, ,CITY,-122.320892989552,47.6250492032493
-122.385172501698804,47.581186086100779,2041,13623,1257441.15076,215860.6189,31065,13,48324,SW,42ND AVE SW AND SW ADMIRAL WAY,1, ,CITY,-122.385172503049,47.5811860860822
-122.306514447538191,47.673470702766494,2042,6480,1277494.94866,249135.16127,25982,13,15516,NE,20TH AVE NE AND NE NAOMI PL,0, ,NONE,-122.306514448891,47.6734707027489
-122.255905408833584,47.508200343858732,2043,19317,1288846.83706,188626.01893,38235,13,306315,SE,62ND AVE S AND S PRENTICE ST,3, ,NONE,-122.255905410182,47.5082003438418
-122.337480280170084,47.605161509416902,2044,12215,1269380.4245,224370.65129,29616,13,39353,DWNTN,POST AVE AND SPRING ST,2, ,NONE,-122.337480281521,47.6051615093989
-122.292585067625097,47.571055450861294,2045,14671,1280217.7406,211718.96334,32437,13,58148,SE,RAINIER AVE S AND S COURT ST,1, ,NONE,-122.292585068975,47.5710554508439
-122.365063118750939,47.674172249002083,2046,6325,1263078.30379,249672.60792,25263,13,12125,BLRD-NW,7TH AVE NW AND NW 62ND ST,0, ,NONE,-122.365063120104,47.6741722489838
-122.410756946303792,47.646802466087365,2047,8998,1251618.65629,239918.53636,27540,13,26501,MGNL-QA,42ND AVE W AND W BARRETT ST,0, ,NONE,-122.410756947656,47.6468024660685
-122.269987052760413,47.529130114604129,2048,17855,1285509.66202,196323.78406,35416,13,81515,SE,RAINIER AVE S AND S ROSE S ST,1, ,HALFPED,-122.26998705411,47.529130114587
-122.269899376338174,47.544282271223757,2049,16767,1285634.48608,201849.39175,34409,13,73115,SE,51ST AVE S AND S MORGAN ST,0, ,NONE,-122.269899377688,47.5442822712066
-122.296196687886649,47.712012589415181,2050,3424,1280303.67264,263142.91245,36652,13,227305,N,30TH AVE NE AND NE 115TH ST,3, ,NONE,-122.296196689241,47.7120125893977
-122.333267002267007,47.581896729391936,2051,13620,1270254.21471,215865.79855,31364,13,51704,GRDWM,OCCIDENTAL AVE S AND S STACY ST,0, ,NONE,-122.333267003618,47.581896729374
-122.346745486409702,47.52647062980742,2052,17970,1266530.77483,195717.33337,35017,13,77528,DLRD,9TH AVE SW AND SW CLOVERDALE ST,2, ,NONE,-122.346745487759,47.5264706297894
-122.33425610289359,47.732315370606138,2053,2495,1271080.19077,270727.69659,35911,13,220507,NW,MERIDIAN AVE N AND N 143RD ST,3, ,NONE,-122.334256104248,47.7323153705882
-122.276969535541625,47.559028309166422,2054,15556,1283989.5015,207259.95738,33483,13,66251,SE,45TH AVE S AND DEAD END 4 ,0, ,NONE,-122.276969536892,47.5590283091492
-122.391162469242374,47.517538939169484,2055,18503,1255493.16611,192678.99507,34828,13,75740,SW,45TH AVE SW AND MARINE VIEW DR SW,3, ,NONE,-122.391162470591,47.5175389391509
-122.396963150872224,47.684905363961477,2056,5265,1255300.41168,253744.91794,23976,13,2522,BLRD,31ST AVE NW AND NW 77TH ST,0, ,NONE,-122.396963152225,47.6849053639428
-122.310702426209616,47.57866982370917,2057,13846,1275799.54898,214581.23355,31624,13,52737,GRDWM,17TH AVE S AND S MCCLELLAN ST,3, ,NONE,-122.31070242756,47.5786698236915
-122.286847136989778,47.587651234154286,2058,13248,1281748.24121,217744.64066,30831,13,46508,SE,36TH AVE S AND S MASSACHUSETTS ST,3, ,NONE,-122.286847138341,47.5876512341369
-122.357716727389473,47.67119168374046,2059,6655,1264866.29995,248549.67775,25284,13,12148,NW,1ST AVE NW AND N 58TH ST,0, ,NONE,-122.357716728742,47.6711916837223
-122.32515433858633,47.529022327070422,2060,17789,1271882.20012,196543.77792,35184,13,78669,GRDWM,S ROSE ST AND DEAD END 6 ,0, ,NONE,-122.325154339936,47.5290223270526
-122.301591874335102,47.633594303930096,2061,10269,1278429.99097,234569.09252,28379,13,31328,E,24TH AVE E AND INTERLAKEN PL E,1, ,NONE,-122.301591875687,47.6335943039125
-122.376638215837431,47.530098987951583,2062,17671,1259173.34737,197187.22982,34671,13,75114,SW,35TH AVE SW AND SW ELMGROVE S ST,1, ,NONE,-122.376638217187,47.5300989879332
-122.275374144408786,47.514306455252353,2063,18875,1284077.68992,190942.47308,38139,13,305106,SE,S BOND ST AND DEAD END,0, ,NONE,-122.275374145758,47.5143064552351
-122.398826636337276,47.583963484236605,2064,13402,1254092.5425,216941.75579,30903,13,47110,SW,HALLECK AVE SW AND SW COLLEGE ST,0, ,NONE,-122.398826637688,47.5839634842179
-122.32556572375195,47.668627931277967,2065,6965,1272767.95448,247459.44082,25847,13,14701,LKUN-NW,LATONA AVE NE AND NE 55TH ST,3, ,NONE,-122.325565725105,47.6686279312602
-122.360490120095449,47.523297023579893,2066,18152,1263112.6595,194627.02118,34867,13,76310,DLRD,21ST AVE SW AND DELRIDGE S WAY SW,1, ,NONE,-122.360490121444,47.5232970235617
-122.311541203289508,47.608036913693404,2067,12060,1275798.31148,225295.3215,30180,13,41720,CNTRL,16TH AVE AND E CHERRY ST,2, ,NONE,-122.311541204641,47.6080369136757
-122.275343372668658,47.537628438874201,2068,17221,1284244.68819,199447.87853,34467,13,73320,SE,46TH AVE S AND S GARDEN ST,0, ,NONE,-122.275343374018,47.537628438857
-122.376610623228217,47.534811585960426,2069,17326,1259214.63274,198905.73786,34052,13,69725,SW,35TH AVE SW AND SW AUSTIN ST,1, ,NONE,-122.376610624578,47.534811585942
-122.332979771142959,47.619661969656896,2070,11280,1270593.51403,229637.24432,29150,13,36742,LKUN,JOHN ST AND MINOR AVE N,0, ,NONE,-122.332979772495,47.619661969639
-122.357996059617321,47.627196254924563,2071,10713,1264479.56996,232506.17181,28604,13,34163,MGNL-QA,1ST AVE W AND W ALOHA ST,0, ,NONE,-122.357996060969,47.6271962549063
-122.360043303394775,47.619922329692812,2072,11225,1263922.21214,229863.42595,28670,13,34452,MGNL-QA,ELLIOTT AVE W AND ELLIOTT ER AVE W,1, ,NONE,-122.360043304746,47.6199223296746
-122.341315489444398,47.692357019800134,2073,4735,1269057.69733,256188.98348,37357,13,232341,NW,STONE AVE N AND N 88TH ST,0, ,NONE,-122.341315490798,47.6923570197821
-122.360789492655286,47.662186089340253,2074,7575,1264044.19025,245280.4021,25367,13,12368,LKUN,3RD AVE NW AND NW 46TH S ST,3, ,NONE,-122.360789494008,47.662186089322
-122.342217264304821,47.659959507860457,2075,7887,1268603.96242,244378.09835,26803,13,22118,LKUN,STONE WAY N AND N 44TH ST,2, ,NONE,-122.342217265657,47.6599595078425
-122.324980660412635,47.52226316789983,2076,18268,1271877.31384,194077.90527,35196,13,78712,GRDWM,7TH AVE S AND S DIRECTOR E ST,0, ,NONE,-122.324980661762,47.522263167882
-122.322829321615899,47.670818436797553,2077,6751,1273457.51532,248245.25202,25734,13,14139,LKUN-NW,5TH AVE NE AND NE 58TH ST,0, ,NONE,-122.322829322969,47.6708184367798
-122.326125819966634,47.664990757318449,2078,7309,1272604.24428,246135.64997,25869,13,14724,LKUN-NW,THACKERAY PL NE AND NE 50TH ST,1, ,NONE,-122.326125821319,47.6649907573006
-122.310179052218842,47.603517308591421,2079,12331,1276102.6261,223640.57974,30211,13,41753,CNTRL,17TH AVE AND E SPRUCE ST,0, ,NONE,-122.31017905357,47.6035173085738
-122.40139434566332,47.581615470855105,2080,13579,1253441.53424,216098.36098,30915,13,47313,SW,54TH PL SW AND DEAD END,0, ,NONE,-122.401394347014,47.5816154708364
-122.376707332689932,47.580274799188587,2081,13670,1259523.3073,215486.26805,31101,13,48454,SW,SW ADMIRAL WAY AND SW OLGA ST,1, ,HALFPED,-122.37670733404,47.5802747991702
-122.349890691649833,47.681803414783211,2082,5611,1266870.36421,252381.63116,24323,13,4712,NW,FREMONT AVE N AND N 73RD ST,0, ,NONE,-122.349890693003,47.6818034147651
-122.297253044299609,47.684861695714375,2083,5378,1279855.27686,253245.91762,24645,13,6141,NE,28TH AVE NE AND NE 77TH ST,0, ,NONE,-122.297253045653,47.6848616956969
-122.372761482842392,47.638365468508802,2084,9798,1260920.82615,236651.97841,27935,13,28709,MGNL-QA,12TH AVE W AND GILMAN DR W,2, ,NONE,-122.372761484194,47.6383654684904
-122.265999015854874,47.549707420816006,2085,16347,1286634.46714,203809.99616,33718,13,67727,SE,S JUNEAU ST AND DEAD END 5,0, ,NONE,-122.265999017205,47.5497074207989
-122.283262380911168,47.688418115118033,2086,5107,1283325.18816,254477.71206,24893,13,7512,NE,42ND AVE NE AND NE 82ND ST,0, ,NONE,-122.283262382265,47.6884181151007
-122.351986824990476,47.634010541099215,2087,10173,1266010.12587,234962.00592,28163,13,29769,MGNL-QA,3RD AVE N AND HAYES ST,0, ,NONE,-122.351986826342,47.6340105410811
-122.288259414182406,47.728273782592304,2088,2689,1282369.49126,269036.35348,36168,13,222542,N,37TH AVE NE AND NE 137TH ST,0, ,NONE,-122.288259415537,47.7282737825749
-122.353033141575807,47.565221386142952,2089,15071,1265256.73272,209880.1051,32223,13,56704,DLRD,SW IDAHO ST AND WEST MARGINAL WAY SW,1, ,NONE,-122.353033142926,47.5652213861248
-122.370665223909214,47.570554808562193,2090,14610,1260943.43402,211911.61665,32099,13,55528,SW,SW AVALON WAY AND SW ORLEANS ST,2, ,NONE,-122.370665225259,47.5705548085438
-122.398477633576007,47.55440596183707,2091,15809,1253959.39562,206160.68519,32759,13,60302,SW,SW SHORE PL AND DEAD END,0, ,NONE,-122.398477634926,47.5544059618184
-122.283407159013066,47.569764948030233,2092,14788,1282474.05984,211205.49416,337719,13,59664,SE,S CHARLESTOWN ST AND DEAD END 5,0, ,NONE,-122.283407160363,47.5697649480129
-122.29581727240074,47.542649776344533,2093,16862,1279223.10918,201374.58573,34328,13,72257,GRDWM,29TH AVE S AND S HOLLY ST,0, ,NONE,-122.29581727375,47.5426497763271
-122.298119801545297,47.699332553384707,2094,4200,1279742.28563,258527.50355,37630,13,234127,N,NE 97TH ST AND DEAD END 2,0, ,NONE,-122.298119802899,47.6993325533672
-122.335124892542169,47.579811378823024,2095,13753,1269780.92856,215114.22248,31216,13,50310,GRDWM,UTAH AVE S AND S LANDER ST,0, ,NONE,-122.335124893893,47.5798113788051
-122.368326334587067,47.689110967513493,2096,4964,1262383.20644,255136.67859,24118,13,3503,BLRD,9TH AVE NW AND NW 83RD N ST,0, ,NONE,-122.36832633594,47.6891109674952
-122.408493149775467,47.570135690915585,2097,14594,1251604.19177,211947.59336,31712,13,53140,SW,59TH AVE SW AND SW CHARLESTOWN ST,0, ,NONE,-122.408493151126,47.5701356908968
-122.299020983776288,47.584494186878096,2098,13460,1278722.65862,216650.24475,31461,13,52254,SE,S HILL ST AND DEAD END 3,0, ,NONE,-122.299020985127,47.5844941868606
-122.365894184954001,47.521021776348718,2099,18314,1261761.16433,193823.79737,34875,13,76320,DLRD,26TH AVE SW AND SW BARTON ST,2, ,CITY,-122.365894186303,47.5210217763304
-122.395742281270032,47.688676667112738,2100,4973,1255628.99306,255114.17081,23962,13,2508,BLRD,30TH AVE NW AND NW 83RD ST,0, ,NONE,-122.395742282623,47.6886766670941
-122.392209809065378,47.538026800256866,2101,17103,1255385.78666,200155.95507,33896,13,68711,SW,46TH PL SW AND SW OTHELLO ST,0, ,NONE,-122.392209810415,47.5380268002383
-122.34998174016107,47.657738195431804,2102,8103,1266674.95326,243605.60734,26965,13,22549,LKUN,FREMONT AVE N AND N 42ND ST,2, ,NONE,-122.349981741514,47.6577381954137
-122.297522145234126,47.577525847165369,2103,13948,1279044.13087,214101.85742,31488,13,52335,SE,RAINIER AVE S AND S FOREST ST,1, ,CITY,-122.297522146585,47.5775258471479
